post_text,time,likes,shares,comments,src,fake_status,last_word,finalized,words,avg_word_length,urgent_words,post_text_tokens,final_words,stop_words,marks,exclamation_marks,Cluster
от последните минути! детските ясли и градини остават затворени поне до,11/12/2020 12:06,151,7,78,petel.bg,0,до,False,11,5.545454545,0,"['от', 'последните', 'минути', '!', 'детските', 'ясли', 'и', 'градини', 'остават', 'затворени', 'поне', 'до']","['от', 'последните', 'минути', 'детските', 'ясли', 'и', 'градини', 'остават', 'затворени', 'поне', 'до']",4,1,1,1
нинова с план от 4 стъпки за излизане на българия от кризата. гарантиран базов доход за всички в,10/11/2020 7:20,356,16,230,petel.bg,1,в,False,18,4.388888889,0,"['нинова', 'с', 'план', 'от', '4', 'стъпки', 'за', 'излизане', 'на', 'българия', 'от', 'кризата', '.', 'гарантиран', 'базов', 'доход', 'за', 'всички', 'в']","['нинова', 'с', 'план', 'от', '4', 'стъпки', 'за', 'излизане', 'на', 'българия', 'от', 'кризата', 'гарантиран', 'базов', 'доход', 'за', 'всички', 'в']",8,1,0,1
единната информационна система: 56 починали за последното денонощие с коронавирус у нас. новите случаи са 2301,8/11/2020 1:59,86,3,83,petel.bg,0,2301,True,16,5.9375,0,"['единната', 'информационна', 'система', ':', '56', 'починали', 'за', 'последното', 'денонощие', 'с', 'коронавирус', 'у', 'нас', '.', 'новите', 'случаи', 'са', '2301']","['единната', 'информационна', 'система', '56', 'починали', 'за', 'последното', 'денонощие', 'с', 'коронавирус', 'у', 'нас', 'новите', 'случаи', 'са', '2301']",5,2,0,1
нова услуга! викаш у дома лаборант за pcr тест за ковид. цената е,5/11/2020 12:47,141,45,179,petel.bg,1,е,False,13,4.076923077,0,"['нова', 'услуга', '!', 'викаш', 'у', 'дома', 'лаборант', 'за', 'pcr', 'тест', 'за', 'ковид', '.', 'цената', 'е']","['нова', 'услуга', 'викаш', 'у', 'дома', 'лаборант', 'за', 'pcr', 'тест', 'за', 'ковид', 'цената', 'е']",5,2,1,1
край със спирането на аварийки! почнаха глоби наред. фишовете почват от,4/11/2020 19:15,133,23,49,petel.bg,1,от,False,11,5.545454545,0,"['край', 'със', 'спирането', 'на', 'аварийки', '!', 'почнаха', 'глоби', 'наред', '.', 'фишовете', 'почват', 'от']","['край', 'със', 'спирането', 'на', 'аварийки', 'почнаха', 'глоби', 'наред', 'фишовете', 'почват', 'от']",3,2,1,1
нечуван гаф по бнт. на живо в ефир репортер изригна: б.хти тъпата,4/11/2020 12:55,85,13,34,petel.bg,1,тъпата,False,12,4.5,1,"['нечуван', 'гаф', 'по', 'бнт', '.', 'на', 'живо', 'в', 'ефир', 'репортер', 'изригна', ':', 'б.хти', 'тъпата']","['нечуван', 'гаф', 'по', 'бнт', 'на', 'живо', 'в', 'ефир', 'репортер', 'изригна', 'бхти', 'тъпата']",3,3,0,1
националната информационна система: 22 починали с covid-19 и нови 1024 заразени за последните 24 часа,20-10-20 1:18,83,8,98,petel.bg,0,часа,True,15,5.8,0,"['националната', 'информационна', 'система', ':', '22', 'починали', 'с', 'covid-19', 'и', 'нови', '1024', 'заразени', 'за', 'последните', '24', 'часа']","['националната', 'информационна', 'система', '22', 'починали', 'с', 'covid19', 'и', 'нови', '1024', 'заразени', 'за', 'последните', '24', 'часа']",5,2,0,1
българия не е икономическо чудо. не е дори над средното ниво. намираме се малко над ниво junk,13-10-20 8:02,133,32,32,petel.bg,1,junk,True,17,4.529411765,0,"['българия', 'не', 'е', 'икономическо', 'чудо', '.', 'не', 'е', 'дори', 'над', 'средното', 'ниво', '.', 'намираме', 'се', 'малко', 'над', 'ниво', 'junk']","['българия', 'не', 'е', 'икономическо', 'чудо', 'не', 'е', 'дори', 'над', 'средното', 'ниво', 'намираме', 'се', 'малко', 'над', 'ниво', 'junk']",9,2,0,1
от последните минути! борисов удължи извънредната епидемична обстановка чак до,23-09-20 10:57,163,32,146,petel.bg,0,до,False,10,6.9,0,"['от', 'последните', 'минути', '!', 'борисов', 'удължи', 'извънредната', 'епидемична', 'обстановка', 'чак', 'до']","['от', 'последните', 'минути', 'борисов', 'удължи', 'извънредната', 'епидемична', 'обстановка', 'чак', 'до']",2,1,1,1
готвят се за удължаване на извънредната епидимична обстановка от,18-09-20 15:18,87,5,146,petel.bg,0,от,False,9,6.222222222,0,"['готвят', 'се', 'за', 'удължаване', 'на', 'извънредната', 'епидимична', 'обстановка', 'от']","['готвят', 'се', 'за', 'удължаване', 'на', 'извънредната', 'епидимична', 'обстановка', 'от']",4,0,0,1
кошмар на опашките за 50 лева от борисов. викат полиция. хората чакат поне по,8/9/2020 12:44,70,8,135,petel.bg,1,по,False,14,4.571428571,1,"['кошмар', 'на', 'опашките', 'за', '50', 'лева', 'от', 'борисов', '.', 'викат', 'полиция', '.', 'хората', 'чакат', 'поне', 'по']","['кошмар', 'на', 'опашките', 'за', '50', 'лева', 'от', 'борисов', 'викат', 'полиция', 'хората', 'чакат', 'поне', 'по']",5,2,0,1
канна рачева от бтв бе напръскана от полицията със сълзотворен газ. още в https://petel.bg/m/index.php,2/9/2020 10:42,317,33,64,petel.bg,0,https://petel.bg/m/index.php,True,14,6.357142857,0,"['канна', 'рачева', 'от', 'бтв', 'бе', 'напръскана', 'от', 'полицията', 'със', 'сълзотворен', 'газ', '.', 'още', 'в', 'https', ':', '//petel.bg/m/index.php']","['канна', 'рачева', 'от', 'бтв', 'бе', 'напръскана', 'от', 'полицията', 'със', 'сълзотворен', 'газ', 'още', 'в', 'https', 'petelbgmindexphp']",6,4,0,1
много тъжна вест. почина звездата черната пантера чадуик боузман,29-08-20 9:54,125,13,64,petel.bg,0,боузман,True,9,6.222222222,1,"['много', 'тъжна', 'вест', '.', 'почина', 'звездата', 'черната', 'пантера', 'чадуик', 'боузман']","['много', 'тъжна', 'вест', 'почина', 'звездата', 'черната', 'пантера', 'чадуик', 'боузман']",1,1,0,1
"борисов със самолета. изненадващо обяви, че извън българия. аз съм в",24-08-20 12:24,127,11,64,petel.bg,1,в,False,11,5.272727273,0,"['борисов', 'със', 'самолета', '.', 'изненадващо', 'обяви', ',', 'че', 'извън', 'българия', '.', 'аз', 'съм', 'в']","['борисов', 'със', 'самолета', 'изненадващо', 'обяви', 'че', 'извън', 'българия', 'аз', 'съм', 'в']",5,3,0,1
само в българия! няма невъзможни неща! как само на 24 години боксьорът кристиян стана собственик на заводите изамет с помощта на делта гард и полицията в дупница,20-08-20 10:00,289,172,36,petel.bg,1,дупница,True,27,5.0,0,"['само', 'в', 'българия', '!', 'няма', 'невъзможни', 'неща', '!', 'как', 'само', 'на', '24', 'години', 'боксьорът', 'кристиян', 'стана', 'собственик', 'на', 'заводите', 'изамет', 'с', 'помощта', 'на', 'делта', 'гард', 'и', 'полицията', 'в', 'дупница']","['само', 'в', 'българия', 'няма', 'невъзможни', 'неща', 'как', 'само', 'на', '24', 'години', 'боксьорът', 'кристиян', 'стана', 'собственик', 'на', 'заводите', 'изамет', 'с', 'помощта', 'на', 'делта', 'гард', 'и', 'полицията', 'в', 'дупница']",12,2,2,1
